DATOS,PAÍS,ODS,INDICADOR ODS,TIPO DE FUENTE,FUENTE,MÉTODO DE RECOLECCIÓN,OBJETIVO DE LOS DATOS,LEGISLACIÓN RECOLECCIÓN,LEGISLACIÓN CONFIDENCIALIDAD,LEGISLACIÓN RESTRICCIÓN DE COMERCIALIZACIÓN,VARIABLES,INFORMACIÓN GENERADA,DESAGREGACIÓN GEOGRÁFICA,DISPONIBLE EN LÍNEA,FORMATO,DISPONIBLE EN,FECHA DE CONSULTA,"PERIODICIDAD DE 
 DIFUSIÓN",ÚLTIMA PUBLICACIÓN,CATEGORIAS USUARIOS,USUARIOS DE LA INFORMACIÓN,OBSERVACIONES,CONSULTADO EN
ÍNDICE DE PALMA (RAZÓN DE INGRESOS ENTRE EL 10% MÁS RICO Y EL 40% MÁS POBRE),MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Realizar comparación del ingreso del 10% más rico de la población y el 40% más pobre a nivel nacional.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Comparación del ingreso del 10% más rico de la población y el 40% más pobre a nivel nacional,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/e77333e8-7021-420d-84bb-a8ca659b03e2,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/e77333e8-7021-420d-84bb-a8ca659b03e2
PROPORCIÓN DE LA POBLACIÓN QUE VIVE DEBAJO DEL 50% DEL INGRESO MEDIO NACIONAL,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar porcentaje de la población que vive debajo del 50% del ingreso medio a nivel nacional.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Porcentaje de la población que vive debajo del 50% del ingreso medio a nivel nacional,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/06582f70-2467-4d0f-b4cf-da1fb037d4df,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/06582f70-2467-4d0f-b4cf-da1fb037d4df
PROPORCIÓN DE LA POBLACIÓN CON ACCESO A LA SEGURIDAD SOCIAL POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar el porcentaje de la población con acceso a la seguridad social por entidad federativa.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Porcentaje de la población con acceso a la seguridad social por entidad federativa,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/9d88017a-3c1e-4b81-a139-ff62019b8d41,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/9d88017a-3c1e-4b81-a139-ff62019b8d41
PROPORCIÓN DE LA POBLACIÓN EN POBREZA CON ACCESO A LA SEGURIDAD SOCIAL POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la proporción de la población con acceso a la seguridad social por estado.,,,,Entidad*Población*Año,Proporción de la población con acceso a la seguridad social por estado,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/98712d35-c964-46d8-9dec-13cf20d5a77e,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/98712d35-c964-46d8-9dec-13cf20d5a77e
PROPORCIÓN DE ADULTOS MAYORES QUE RECIBE UNA PENSIÓN (65 AÑOS Y MÁS) POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar el porcentaje de la población de adultos mayores (65 años y más) que reciben una pensión por estado.,,,,Entidad*Población*Año,Porcentaje de la población de adultos mayores (65 años y más) que reciben una pensión por estado,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/ea3d2c05-a3b4-468c-abbc-b323bde332fb,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/ea3d2c05-a3b4-468c-abbc-b323bde332fb
PROPORCIÓN DE POBRES QUE RECIBEN SUBSIDIOS (PROSPERA) POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Mostrar el porcentaje de la población en situación de pobreza que recibe subsidios de algún programa social por estado.,,,,Entidad*Población*Año,Porcentaje de la población en situación de pobreza que recibe subsidios de algún programa social por estado,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/5765e01b-93b7-49ac-8c3d-661d3a16b0ab,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/5765e01b-93b7-49ac-8c3d-661d3a16b0ab
PROPORCIÓN DE POBLACIÓN/HOGARES CON ACCESO A LOS SERVICIOS BÁSICOS DE LA VIVIENDA POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Mostrar el porcentaje de hogares que tienen acceso a los servicios básicos en la vivienda por estado.,,,,Entidad*Población*Año,Porcentaje de hogares que tienen acceso a los servicios básicos en la vivienda por estado.,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/8ffcd10d-294f-4454-9977-0bd57ea34eb1,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/8ffcd10d-294f-4454-9977-0bd57ea34eb1
BRECHAS DE INGRESO POR TRABAJO POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la diferencia entre los ingresos laborales promedio entre los hombres y las mujeres por estado.,,,,Entidad*Población*Año,Diferencia entre los ingresos laborales promedio entre los hombres y las mujeres por estado,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/f13eed05-6944-459f-af3c-d110d675739c,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/f13eed05-6944-459f-af3c-d110d675739c
ÍNDICE DE PALMA (RAZÓN DE INGRESOS ENTRE EL 10% MÁS RICO Y EL 40% MÁS POBRE) POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Realizar comparación del ingreso del 10% más rico de la población y el 40% más pobre por estado.,,,,Entidad*Población*Año,Comparación del ingreso del 10% más rico de la población y el 40% más pobre por estado,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/09188004-1bf9-4024-bf4a-8360227b2c77,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/09188004-1bf9-4024-bf4a-8360227b2c77
PROPORCIÓN DE LA POBLACIÓN QUE VIVE DEBAJO DEL 50% DEL INGRESO MEDIO POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar porcentaje de la población que vive debajo del 50% del ingreso medio por estado.,,,,Entidad*Población*Año,Porcentaje de la población que vive debajo del 50% del ingreso medio por estado,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/17634585-79b9-4b8e-a59d-b522fd907ee8,11/09/2016,BIANUAL,2012,,,,http://datos.gob.mx/busca/dataset/indicadores-de-inclusion-social/resource/17634585-79b9-4b8e-a59d-b522fd907ee8
KILÓMETROS DE TRANSPORTE PÚBLICO MASIVO POR PERSONA,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Presentar información sobre el número de kilómetros de transporte público masivo por persona.,,,,,,,SI,JSON*KML*SHP,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/f9764635-cab1-47e2-b9f0-8a8b27e5258f,11/09/2016,NO ESTABLECIDO,NA,,,,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/f9764635-cab1-47e2-b9f0-8a8b27e5258f
PROPORCIÓN DE LA POBLACIÓN URBANA QUE HABITA VIVIENDAS PRECARIAS,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Presentar infrmación sobre la proporción de la población urbana que habita en viviendas precarias.,,,,,,,SI,CSV,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/2aeb7fea-c3b2-4354-83b6-c4ea3d206d57,11/09/2016,NO ESTABLECIDO,NA,,,,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/2aeb7fea-c3b2-4354-83b6-c4ea3d206d57
TIEMPO ESTIMADO DE VIAJE POR DESPLAZAMIENTO UTILIZANDO CUALQUIER FORMA DE TRANSPORTE POR JORANDA LABORAL,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Registrar y mostrar información sobre el tiempo estimado de viaje por despalzamiento utilizando cualquier forma de transporte.,,,,,,,SI,CSV,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/29d233f6-eee0-4c67-92f1-1f15b9cc6749,11/09/2016,NO ESTABLECIDO,NA,,,,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/29d233f6-eee0-4c67-92f1-1f15b9cc6749
TIEMPO ESTIMADO DE VIAJE POR DESPLAZAMIENTO UTILIZANDO CUALQUIER FORMA DE TRANSPORTE POR EDAD,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Registrar y mostrar información sobre el tiempo estimado de viaje por despalzamiento utilizando cualquier forma de transporte.,,,,,,,SI,CSV,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/1bb4df7a-7cd4-45a6-a8e7-8ed0aba202cf,11/09/2016,NO ESTABLECIDO,NA,,,,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/1bb4df7a-7cd4-45a6-a8e7-8ed0aba202cf
PORCENTAJE DE LA POBLACIÓN CON ACCESO A PARADAS DE TRANSPORTE PÚBLICO A 800m DE DISTANCIA,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Registrar y mostrar información sobre el porcentaje de la población con acceso a paradas de transporte público a 800m de distancia.,,,,,,,SI,JSON*KML*SHP,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/f1629579-68c9-47dd-bf51-d296c7844cc7,11/09/2016,NO ESTABLECIDO,NA,,,,http://datos.gob.mx/busca/dataset/ods-sedatu/resource/f1629579-68c9-47dd-bf51-d296c7844cc7
NÚMERO DE MUERTOS 2000-2010 POR FENÓMENOS PERTURBADORES,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE GOBERNACIÓN (SEGOB),REGISTRO ADMINISTRATIVO,"Reporta con detalle la información de los recursos entregados para Programas del Gobierno Federal a través de la CONAFOR, con desglose de estado y categorías. La actualización de avances para el ejercicio vigente se realiza semanalmente.",,,,,,,SI,SHAPE,http://datos.gob.mx/busca/dataset/numero-de-muertos-2000-2010-por-fenomenos-perturbadores/resource/e7363cbc-2bb9-4830-aa58-c586cc5689ea,11/09/2016,ANUAL,2010,,,,http://datos.gob.mx/busca/dataset/numero-de-muertos-2000-2010-por-fenomenos-perturbadores/resource/e7363cbc-2bb9-4830-aa58-c586cc5689ea
ACCESO A SANEAMIENTO,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar la población con acceso a alcantarillado.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--calidad/resource/06e08d10-5859-4066-8d13-77ff730a0a75,11/09/2016,QUINQUENAL,2010,,,El método de recolección no es confirmado. Aclarar el tema de última publicación y última actualización,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--calidad/resource/06e08d10-5859-4066-8d13-77ff730a0a75
ACCESO AGUA POTABLE,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar la población con acceso a agua potable.,,,,Año*Localidad*Acceso a agua potable (porcentaje),Año*Localidad*Acceso a agua potable (porcentaje),NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--disponibilidad/resource/1709764e-0b69-41e0-9dbf-d3cc4d8c70e7,11/09/2016,QUINQUENAL,2010,,,El método de recolección no es confirmado. Aclarar el tema de última publicación y última actualización,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--disponibilidad/resource/1709764e-0b69-41e0-9dbf-d3cc4d8c70e7
PORCENTAJE DE LA POBLACIÓN CON SERVICIO ELÉCTRICO,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE ENERGÍA,REGISTRO ADMINISTRATIVO,Reportar información sobre el porcentaje de la población con servicio eléctrico.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/porcentaje-de-la-poblacion-con-servicio-electrico/resource/b033b24d-55e4-4c87-9754-ba27c7926cd8,11/09/2016,NO ESTABLECIDO,2014,,,,http://datos.gob.mx/busca/dataset/porcentaje-de-la-poblacion-con-servicio-electrico/resource/b033b24d-55e4-4c87-9754-ba27c7926cd8
PROMEDIO ANUAL DE CONCENTRACIONES DE PARTÍCULAS MENORES A 2.5 μm,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Presentar e promedio anual de las concentraciones diarias y días en los que se excede la norma: partículas menores a 2.5 μm.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/803ec68c-d670-4564-8601-c97c5de7ee63,11/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/803ec68c-d670-4564-8601-c97c5de7ee63
PROMEDIO ANUAL DE CONCENTRACIONES SO2,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Presentar el promedio anual de las concentraciones diarias y días en los que se excede la norma: bióxido de azufre.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/fd2ce017-20d4-4be7-b17d-48ceb177e6b7,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/fd2ce017-20d4-4be7-b17d-48ceb177e6b7
PROMEDIO ANUAL DE CONCENTRACIÓN CO,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Presentar el promedio anual de las concentraciones diarias y días en los que se excede la norma: monóxido de carbono.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/eea16ea0-66f1-48aa-a817-6f92f05ecc08,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/eea16ea0-66f1-48aa-a817-6f92f05ecc08
INVERSIÓN EN CONTROL DE CONTAMINACIÓN EN AIRE,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar la inversión del sector público en el abatimiento y control de la contaminación del aire.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/f2439648-192f-4cde-b87c-c9dfab025136,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/f2439648-192f-4cde-b87c-c9dfab025136
PROMEDIO ANUAL DE CONCENTRACIÓN NO2,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar el promedio anual de las concentraciones diarias y días en los que se excede la norma: bióxido de nitrógeno.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/d0b6fcb7-5ec0-49b7-986d-895352761ef7,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/d0b6fcb7-5ec0-49b7-986d-895352761ef7
PROMEDIO ANUAL DE CONCENTRACIONES O3,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrarel promedio anual de las concentraciones diarias y días en los que se excede la norma: ozono.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/ffeec795-2792-4275-a23e-4ed43e7d58c9,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/ffeec795-2792-4275-a23e-4ed43e7d58c9
EMISIÓN NACIONAL DE CONTAMINANTES,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Presentar estadísticas sobre la emisión nacional de contaminantes.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/145c7e04-ffc8-4a8b-bf4d-170f3a7b75a7,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/145c7e04-ffc8-4a8b-bf4d-170f3a7b75a7
PROMEDIO ANUAL DE CONCENTRACIONES DE PARTÍCULAS MENORES A 10 μm,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Presentar el promedio anual de las concentraciones diarias y días en los que se excede la norma: partículas menores a 10 μm.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/d8665bdb-6442-49ad-9a6a-16869c87746e,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/d8665bdb-6442-49ad-9a6a-16869c87746e
EMERGENCIAS AMBIENTALES ASOCIADAS A SUSTANCIAS QUÍMICAS,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,PROCURADURÍA FEDERAL DE PROTECCIÓN AL MEDIO AMBIENTE (PROFEPA),REGISTRO ADMINISTRATIVO,Registrar el número de emergencias ambientales asociadas a sustancias químicas ocurridas por entidad federativa y el número de emergencias ambientales asociadas a sustancias químicas ocurridas por tipo de emergencia.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/emergencias-ambientales-asociadas-a-sustancias-quimicas/resource/c3726584-ffdc-46f9-8f7a-df2c285372f0,12/09/2016,NO ESTABLECIDO,jun.-16,,,,http://datos.gob.mx/busca/dataset/emergencias-ambientales-asociadas-a-sustancias-quimicas/resource/c3726584-ffdc-46f9-8f7a-df2c285372f0
ESTUDIOS DE PLANEACIÓN TURÍSTICA POR ESTADO,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,SECRETARÍA DE TURISMO (SECTUR),REGISTRO ADMINISTRATIVO,Presentar información sobre estudios de planeación turística por estado de 2002 a 2014.,,,,,,ESTATAL,SI,CSV,http://datos.gob.mx/busca/dataset/estudios-de-planeacion-turistica-por-estado/resource/26e09ebc-c63f-45e2-9a56-4ba7d6b5d95a,12/09/2016,ANUAL,2015,,,,http://datos.gob.mx/busca/dataset/estudios-de-planeacion-turistica-por-estado/resource/26e09ebc-c63f-45e2-9a56-4ba7d6b5d95a
REGISTRO DE LAS SUPERFICIES DE ACTIVIDADES DE CONSERVACION Y MANTENIMIENTO EN LOS CENTROS INTEGRALMENTE PLANEADOS,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,SECRETARÍA DE TURISMO (SECTUR),REGISTRO ADMINISTRATIVO,Registrar las superficies de actividades de conservación y mantenimiento en los Centros Integralmente Planeados de FONATUR mensual de 2014 a 2015.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/registro-de-las-superficies-de-actividades-de-conservacion-y-mantenimiento-en-los-centros-integ/resource/cb7aef2a-4b61-4f03-ad12-2c275e067758,12/09/2016,MENSUAL,feb.-16,,,,http://datos.gob.mx/busca/dataset/registro-de-las-superficies-de-actividades-de-conservacion-y-mantenimiento-en-los-centros-integ/resource/cb7aef2a-4b61-4f03-ad12-2c275e067758
DISPOSICIÓN FINAL DE LOS RESIDUOS SÓLIDOS URBANOS,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar la disposición final de los residuos sólidos urbanos.,,,,Año*Ubicación*Tipo de disposición y volumen (toneladas),Año*Ubicación*Tipo de disposición y volumen (toneladas),NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--residuos-solidos/resource/86a175d2-eb10-4579-a657-425a60ebe239,12/09/2016,ANUAL,2012,,,El método de recolección no es confirmado. Aclarar el tema de última publicación y última actualización,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--residuos-solidos/resource/86a175d2-eb10-4579-a657-425a60ebe239
TRATAMIENTO DE AGUA RESIDUAL,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar el agua residual que recibe tratamiento.,,,,Año*Tipo de caudal*Sector*Volumen(M3 por segundo)*Volumen(Porcentaje),Año*Tipo de caudal*Sector*Volumen(M3 por segundo)*Volumen(Porcentaje),NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--calidad/resource/65f0c929-57fb-43d4-807e-e733c45bf707,12/09/2016,ANUAL,2014,,,El método de recolección no es confirmado. Aclarar el tema de última publicación y última actualización,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--calidad/resource/65f0c929-57fb-43d4-807e-e733c45bf707
DISPOSICIÓN FINAL DE LOS RESIDUOS SÓLIDOS URBANOS,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Registrar la disposición final de los residuos sólidos urbanos.,,,,Año*Ubicación*Tipo de disposición y volumen (toneladas),Año*Ubicación*Tipo de disposición y volumen (toneladas),NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--calidad/resource/262c9e69-6300-4bef-b828-b46bd7b8915e,12/09/2016,ANUAL,2012,,,El método de recolección no es confirmado. Aclarar el tema de última publicación y última actualización,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--agua--calidad/resource/262c9e69-6300-4bef-b828-b46bd7b8915e
PROMEDIO ANUAL DE CONCENTRACIONES DE PARTÍCULAS MENORES A 2.5 μm,MÉXICO,13 ACCIÓN POR EL CLIMA,,SECTOR PÚBLICO,SECRETARÍA DE MEDIO AMBIENTE Y RECURSOS NATURALES (SEMARNAT),REGISTRO ADMINISTRATIVO,Presentar e promedio anual de las concentraciones diarias y días en los que se excede la norma: partículas menores a 2.5 μm.,,,,,,NACIONAL,SI,CSV,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/803ec68c-d670-4564-8601-c97c5de7ee63,12/09/2016,ANUAL,2013,,,,http://datos.gob.mx/busca/dataset/indicadores-basicos-del-desempeno-ambiental--atmosfera--calidad-del-aire/resource/803ec68c-d670-4564-8601-c97c5de7ee63
